latitude,longitude,altitude,date
48.871832,2.301652,-224.2,2009-04-27 15:28:05
48.871889,2.301544,-136.08,2009-04-27 15:28:09
48.871902,2.301466,-55.4,2009-04-27 15:28:14
48.871882,2.301468,-338.21,2009-04-27 15:28:19
48.871888,2.301323,124.75,2009-04-27 15:28:24
48.871898,2.301285,318.65,2009-04-27 15:28:29
48.871898,2.301285,87.9,2009-04-27 15:28:32
48.871897,2.301286,-390.76,2009-04-27 15:28:34
48.871931,2.301235,-169.64,2009-04-27 15:28:39
48.871928,2.301225,39.23,2009-04-27 15:28:44
48.871928,2.301225,-259.24,2009-04-27 15:28:47
48.871922,2.301219,-134.56,2009-04-27 15:28:49
48.871918,2.301208,-134.24,2009-04-27 15:28:54
48.871918,2.3012,-71.25,2009-04-27 15:28:59
48.871918,2.3012,-131.48,2009-04-27 15:29:02
48.871912,2.301193,-61.81,2009-04-27 15:29:04
48.871881,2.301188,-47.44,2009-04-27 15:29:09
48.871849,2.301174,-258.21,2009-04-27 15:29:14
48.871827,2.301111,-330.28,2009-04-27 15:29:19
48.871788,2.301052,-259.68,2009-04-27 15:29:24
48.871728,2.300999,518.37,2009-04-27 15:29:29
48.8717,2.300932,-98.86,2009-04-27 15:29:34
48.871713,2.300834,130.72,2009-04-27 15:29:39
48.871697,2.300712,-256.66,2009-04-27 15:29:44
48.871708,2.300692,108.56,2009-04-27 15:29:49
48.87168,2.300649,-283.51,2009-04-27 15:29:54
48.871659,2.300642,-302.61,2009-04-27 15:29:59
48.871637,2.300636,42.61,2009-04-27 15:30:04
48.871628,2.300627,213.26,2009-04-27 15:30:09
48.871628,2.300627,210.15,2009-04-27 15:30:12
48.871624,2.300625,391.32,2009-04-27 15:30:14
48.871643,2.300634,-82.96,2009-04-27 15:30:19
48.87171,2.300693,280.87,2009-04-27 15:30:24
48.871779,2.300713,101.66,2009-04-27 15:30:29
48.871882,2.300702,-515.27,2009-04-27 15:30:34
48.871982,2.300734,134.26,2009-04-27 15:30:39
48.871915,2.300826,154.29,2009-04-27 15:30:43
48.871854,2.300903,-32.11,2009-04-27 15:30:48
48.871826,2.300915,442.88,2009-04-27 15:30:53
48.871794,2.300894,216.87,2009-04-27 15:30:58
48.87172,2.300904,396.28,2009-04-27 15:31:03
48.871651,2.3009,83.48,2009-04-27 15:31:08
48.871636,2.3009,115.14,2009-04-27 15:31:13
48.871623,2.300911,171.98,2009-04-27 15:31:18
48.871636,2.300868,295.3,2009-04-27 15:31:23
48.871651,2.300868,-91.82,2009-04-27 15:31:28
48.871636,2.300888,108.85,2009-04-27 15:31:33
48.871623,2.300919,-179.45,2009-04-27 15:31:38
48.871544,2.300963,21.59,2009-04-27 15:31:43
48.871524,2.30095,67.69,2009-04-27 15:31:48
48.871453,2.300947,-135.52,2009-04-27 15:31:53
48.871427,2.300946,-120.16,2009-04-27 15:31:58
48.871421,2.300964,-379.32,2009-04-27 15:32:03
48.871461,2.300964,-176.17,2009-04-27 15:32:08
48.871431,2.300984,-183.38,2009-04-27 15:32:13
48.871391,2.30096,-34.1,2009-04-27 15:32:18
48.871368,2.300996,-270.9,2009-04-27 15:32:23
48.871323,2.301005,-4.98,2009-04-27 15:32:28
48.871306,2.300983,-57.98,2009-04-27 15:32:33
48.871287,2.300918,364.3,2009-04-27 15:32:38
48.871318,2.301053,-59.75,2009-04-27 15:32:43
48.871375,2.301055,217.34,2009-04-27 15:32:48
48.871417,2.300982,85.39,2009-04-27 15:32:53
48.871466,2.300923,217.27,2009-04-27 15:32:58
48.871505,2.300938,143.38,2009-04-27 15:33:03
48.871529,2.300886,82.37,2009-04-27 15:33:08
48.871571,2.300815,-339.85,2009-04-27 15:33:13
48.871582,2.300724,-264.09,2009-04-27 15:33:18
48.87163,2.300696,-215.42,2009-04-27 15:33:23
48.871633,2.300682,-31.1,2009-04-27 15:33:28
48.871544,2.300705,-325.3,2009-04-27 15:33:33
48.871466,2.300807,-564.46,2009-04-27 15:33:37
48.871411,2.300758,-147.23,2009-04-27 15:33:42
48.871337,2.300701,423.25,2009-04-27 15:33:47
48.871244,2.300709,373.34,2009-04-27 15:33:52
48.871207,2.300728,-327.7,2009-04-27 15:33:57
48.871207,2.300728,111.74,2009-04-27 15:34:00
48.871202,2.300729,-6.73,2009-04-27 15:34:02
48.87125,2.300673,217.33,2009-04-27 15:34:07
48.871316,2.300564,-200.91,2009-04-27 15:34:12
48.871325,2.300623,-584.16,2009-04-27 15:34:17
48.871223,2.301318,-65.82,2009-04-27 15:34:20
48.871198,2.301463,94.64,2009-04-27 15:34:22
48.871227,2.301441,-349.21,2009-04-27 15:34:27
48.871185,2.301456,147.29,2009-04-27 15:34:32
48.871141,2.301642,569.85,2009-04-27 15:34:36
48.871158,2.301725,-90.89,2009-04-27 15:34:41
48.8712,2.301763,-439.14,2009-04-27 15:34:46
48.871263,2.301784,102.47,2009-04-27 15:34:51
48.871308,2.301803,351.5,2009-04-27 15:34:56
48.871343,2.301779,318.95,2009-04-27 15:35:01
48.871326,2.301731,63.27,2009-04-27 15:35:06
48.871362,2.301582,-475.34,2009-04-27 15:35:10
48.871375,2.301434,-59.53,2009-04-27 15:35:13
48.871414,2.301235,-268.52,2009-04-27 15:35:16
48.871437,2.301064,401.05,2009-04-27 15:35:18
48.871463,2.300912,64.91,2009-04-27 15:35:20
48.871503,2.300743,29.22,2009-04-27 15:35:23
48.871527,2.300608,128.73,2009-04-27 15:35:26
48.871547,2.300465,392.23,2009-04-27 15:35:31
48.871605,2.300345,101.79,2009-04-27 15:35:35
48.871659,2.300221,-254.86,2009-04-27 15:35:39
48.871692,2.30007,233.55,2009-04-27 15:35:44
48.871721,2.299918,-87.75,2009-04-27 15:35:47
48.871688,2.299766,-173.8,2009-04-27 15:35:51
48.871642,2.299696,582.87,2009-04-27 15:35:56
48.871578,2.299712,-352.21,2009-04-27 15:36:06
48.871525,2.299794,52.55,2009-04-27 15:36:11
48.871468,2.299878,-58.86,2009-04-27 15:36:16
48.871386,2.299939,42.45,2009-04-27 15:36:21
48.871395,2.299932,-144.97,2009-04-27 15:36:26
48.871435,2.299864,353.4,2009-04-27 15:36:31
48.871469,2.299716,330.28,2009-04-27 15:36:35
48.871537,2.299601,-197.62,2009-04-27 15:36:40
48.871602,2.299489,-79.17,2009-04-27 15:36:44
48.871679,2.299365,-54.79,2009-04-27 15:36:48
48.871759,2.29929,552.22,2009-04-27 15:36:52
48.871815,2.299253,-20.98,2009-04-27 15:36:57
48.871779,2.299348,-175.38,2009-04-27 15:37:02
48.871752,2.299505,-184.41,2009-04-27 15:37:06
48.87174,2.299657,-103.74,2009-04-27 15:37:10
48.871698,2.299847,308.82,2009-04-27 15:37:14
48.871667,2.299978,61.36,2009-04-27 15:37:16
48.871607,2.300148,372.23,2009-04-27 15:37:19
48.871559,2.300289,-95.72,2009-04-27 15:37:21
48.871515,2.300419,-250.42,2009-04-27 15:37:23
48.871473,2.300581,-451.52,2009-04-27 15:37:26
48.871473,2.300745,-54.1,2009-04-27 15:37:30
48.871547,2.300825,75.58,2009-04-27 15:37:34
48.871584,2.300889,613.01,2009-04-27 15:37:39
48.871627,2.300885,-406.37,2009-04-27 15:37:44
48.871657,2.300836,-71.53,2009-04-27 15:37:49
48.871651,2.300796,204.53,2009-04-27 15:37:54
48.871642,2.300753,-23.24,2009-04-27 15:37:59
48.871641,2.300706,213.84,2009-04-27 15:38:04
48.87165,2.300612,-73.41,2009-04-27 15:38:09
48.87166,2.300534,11.16,2009-04-27 15:38:14
48.871642,2.30047,-100.5,2009-04-27 15:38:19
48.871619,2.300401,339.34,2009-04-27 15:38:24
48.871608,2.300309,-208.55,2009-04-27 15:38:29
48.871601,2.300192,118.26,2009-04-27 15:38:34
48.871568,2.300179,-277.35,2009-04-27 15:38:39
48.871492,2.300203,-141.55,2009-04-27 15:38:44
48.871437,2.300269,-42.36,2009-04-27 15:38:49
48.871407,2.300404,-247.34,2009-04-27 15:38:52
48.87137,2.300567,98.87,2009-04-27 15:38:56
48.871409,2.300651,362.03,2009-04-27 15:39:01
48.871489,2.300669,115.59,2009-04-27 15:39:06
48.871499,2.300766,-113.71,2009-04-27 15:39:11
48.871463,2.300881,-166.64,2009-04-27 15:39:16
48.871401,2.301008,184.23,2009-04-27 15:39:21
48.871374,2.301093,448.45,2009-04-27 15:39:26
48.871424,2.301073,8.54,2009-04-27 15:39:31
48.871391,2.300981,-44.71,2009-04-27 15:39:36
48.871364,2.300913,-287.17,2009-04-27 15:39:41
48.871312,2.300783,84.43,2009-04-27 15:39:46
48.871262,2.300673,152.11,2009-04-27 15:39:51
48.871253,2.300699,126.22,2009-04-27 15:39:56
48.871323,2.300742,22.58,2009-04-27 15:40:01
48.871417,2.300749,-3.71,2009-04-27 15:40:05
48.871505,2.300718,184.25,2009-04-27 15:40:09
48.871486,2.30067,209.00,2009-04-27 15:40:14
48.871423,2.300655,498.62,2009-04-27 15:40:19
48.871357,2.300627,-406.35,2009-04-27 15:40:24
48.871296,2.300612,416.64,2009-04-27 15:40:29
48.871332,2.300749,-599.12,2009-04-27 15:40:32
48.87131,2.300813,-90.84,2009-04-27 15:40:37
48.871287,2.300887,193.08,2009-04-27 15:40:42
48.871312,2.300861,15.4,2009-04-27 15:40:47
48.871268,2.300879,50.58,2009-04-27 15:40:52
48.871261,2.300935,319.1,2009-04-27 15:40:57
48.871269,2.30095,-77.61,2009-04-27 15:41:02
48.871234,2.301018,62.36,2009-04-27 15:41:07
48.871239,2.301107,537.4,2009-04-27 15:41:12
48.871297,2.3012,-234.58,2009-04-27 15:41:17
48.871327,2.301293,363.12,2009-04-27 15:41:22
48.871328,2.301325,-284.81,2009-04-27 15:41:27
48.871295,2.301329,231.13,2009-04-27 15:41:32
48.87125,2.301305,614.99,2009-04-27 15:41:37
48.871208,2.301368,51.95,2009-04-27 15:41:42
48.871175,2.301479,-95.59,2009-04-27 15:41:47
48.871329,2.301461,10.95,2009-04-27 15:43:07
48.871437,2.301462,307.72,2009-04-27 15:43:09
48.871541,2.301446,-334.85,2009-04-27 15:43:10
48.871543,2.301463,30.28,2009-04-27 15:43:15
48.871473,2.301408,-13.22,2009-04-27 15:43:18
48.871479,2.301368,-308.22,2009-04-27 15:43:23
48.871434,2.301377,58.82,2009-04-27 15:43:28
48.871386,2.301379,362.96,2009-04-27 15:43:33
48.871451,2.301322,227.42,2009-04-27 15:43:38
48.871478,2.301341,18.28,2009-04-27 15:43:43
48.871492,2.3014,442.37,2009-04-27 15:43:48
48.871498,2.301447,-35.41,2009-04-27 15:43:53
48.870822,2.302663,-263.76,2009-04-27 15:54:40
48.870954,2.302388,-485.48,2009-04-27 15:54:41
48.870965,2.302255,-85.34,2009-04-27 15:54:43
48.870979,2.302111,355.9,2009-04-27 15:54:46
48.871017,2.302017,-39.75,2009-04-27 15:54:51
48.871069,2.301965,269.91,2009-04-27 15:54:53
48.87107,2.301906,91.23,2009-04-27 15:54:58
48.871686,2.300706,-385.36,2009-04-27 15:55:30
48.87207,2.30089,-347.7,2009-04-27 15:55:31
48.872008,2.300996,64.14,2009-04-27 15:55:33
48.871391,2.300514,216.75,2009-04-27 15:55:37
48.871403,2.300571,13.25,2009-04-27 15:55:42
48.871523,2.300513,-7.83,2009-04-27 15:55:44
48.871598,2.300615,-254.27,2009-04-27 15:55:46
48.871623,2.300743,-37.91,2009-04-27 15:55:50
48.871667,2.300836,528.21,2009-04-27 15:55:54
48.871668,2.300901,-197.38,2009-04-27 15:55:59
48.871676,2.300986,-209.41,2009-04-27 15:56:04
48.871672,2.301056,-232.31,2009-04-27 15:56:09
48.871674,2.301134,-53.48,2009-04-27 15:56:14
48.871651,2.301195,-272.49,2009-04-27 15:56:19
48.87164,2.301301,337.72,2009-04-27 15:56:24
48.871656,2.301358,-206.28,2009-04-27 15:56:29
48.871656,2.301358,-409.38,2009-04-27 15:56:32
48.871658,2.301362,-376.49,2009-04-27 15:56:34
48.871667,2.30137,200.42,2009-04-27 15:56:39
48.871689,2.301374,-207.53,2009-04-27 15:56:44
48.871719,2.301376,-76.13,2009-04-27 15:56:49
48.871752,2.301377,-84.33,2009-04-27 15:56:54
48.871779,2.301374,201.58,2009-04-27 15:56:59
48.871794,2.301373,389.34,2009-04-27 15:57:04
48.871803,2.301372,-253.92,2009-04-27 15:57:09
48.871803,2.301372,355.18,2009-04-27 15:57:12
48.871811,2.301376,-14.99,2009-04-27 15:57:14
48.871816,2.301389,-114.06,2009-04-27 15:57:19
48.87183,2.301393,328.98,2009-04-27 15:57:24
48.871853,2.301392,333.29,2009-04-27 15:57:29
48.871882,2.301379,11.5,2009-04-27 15:57:34
48.871914,2.301367,-35.81,2009-04-27 15:57:39
48.871945,2.301375,-360.2,2009-04-27 15:57:44
48.871979,2.30137,-206.23,2009-04-27 15:57:49
48.872014,2.301384,44.69,2009-04-27 15:57:54
48.872055,2.301382,96.64,2009-04-27 15:57:59
48.872076,2.301386,131.63,2009-04-27 15:58:04
48.872014,2.301453,75.43,2009-04-27 15:58:09
48.871977,2.301481,201.93,2009-04-27 15:58:14
48.871927,2.301503,-128.72,2009-04-27 15:58:19
48.871819,2.301491,69.43,2009-04-27 15:58:23
48.871763,2.301494,65.94,2009-04-27 15:58:28
48.871762,2.301529,-48.65,2009-04-27 15:58:33
48.871804,2.301622,-112.28,2009-04-27 15:58:38
48.871842,2.301673,203.13,2009-04-27 15:58:43
48.871859,2.301727,188.32,2009-04-27 15:58:48
48.871887,2.301759,11.46,2009-04-27 15:58:53
48.871935,2.301786,239.33,2009-04-27 15:58:58
48.871853,2.301739,250.38,2009-04-27 15:59:03
48.871861,2.301752,136.82,2009-04-27 15:59:08
48.871844,2.301773,277.27,2009-04-27 15:59:13
48.871866,2.301776,206.12,2009-04-27 15:59:18
48.871879,2.301809,172.43,2009-04-27 15:59:23
48.871926,2.301779,134.28,2009-04-27 15:59:28
48.87194,2.301774,-308.36,2009-04-27 15:59:33
48.871918,2.301766,-67.15,2009-04-27 15:59:38
48.871917,2.301776,102.82,2009-04-27 15:59:43
48.871917,2.301776,-224.92,2009-04-27 15:59:46
48.871914,2.301781,-72.74,2009-04-27 15:59:48
48.871876,2.301803,253.51,2009-04-27 15:59:53
48.871777,2.301888,159.38,2009-04-27 15:59:58
48.871776,2.301954,-177.35,2009-04-27 16:00:03
48.871801,2.301986,-291.33,2009-04-27 16:00:08
48.871842,2.302034,33.64,2009-04-27 16:00:13
48.871837,2.30208,88.45,2009-04-27 16:00:18
48.871869,2.302059,-47.67,2009-04-27 16:00:23
48.871879,2.302011,-30.34,2009-04-27 16:00:28
48.871878,2.301989,76.67,2009-04-27 16:00:33
48.871843,2.30197,280.02,2009-04-27 16:00:38
48.871843,2.30197,431.25,2009-04-27 16:00:41
48.87184,2.301973,-170.84,2009-04-27 16:00:43
48.87178,2.301923,618.29,2009-04-27 16:00:48
48.871809,2.30178,-229.28,2009-04-27 16:00:53
48.87183,2.30166,125.61,2009-04-27 16:00:58
48.871817,2.301621,-642.08,2009-04-27 16:01:03
48.87181,2.301605,183.73,2009-04-27 16:01:08
48.871787,2.301505,468.32,2009-04-27 16:01:13
48.871782,2.301419,-10.05,2009-04-27 16:01:18
48.871798,2.301372,305.6,2009-04-27 16:01:23
48.871844,2.301359,-257.95,2009-04-27 16:01:28
48.872067,2.30094,-36.59,2009-04-27 16:01:30
48.872097,2.30081,-64.25,2009-04-27 16:01:33
48.872132,2.300688,-73.13,2009-04-27 16:01:37
48.872138,2.300543,-535.18,2009-04-27 16:01:42
48.872143,2.300483,140.69,2009-04-27 16:01:47
48.872144,2.300441,-325.91,2009-04-27 16:01:52
48.872193,2.300461,-429.78,2009-04-27 16:01:57
48.87222,2.300447,-130.87,2009-04-27 16:02:02
48.87222,2.300447,39.3,2009-04-27 16:02:05
48.872221,2.300446,23.98,2009-04-27 16:02:07
48.872219,2.30042,98.2,2009-04-27 16:02:12
48.872259,2.300377,-193.01,2009-04-27 16:02:17
48.872277,2.300361,251.77,2009-04-27 16:02:22
48.8723,2.300276,-626.99,2009-04-27 16:02:27
48.87233,2.300202,-113.6,2009-04-27 16:02:32
48.872395,2.300186,-341.65,2009-04-27 16:02:37
48.8724,2.300142,564.34,2009-04-27 16:02:42
48.872434,2.300105,33.83,2009-04-27 16:02:47
48.872479,2.300013,-168.45,2009-04-27 16:02:52
48.872539,2.299885,-172.09,2009-04-27 16:02:57
48.87258,2.299769,-301.28,2009-04-27 16:03:02
48.872637,2.299691,214.12,2009-04-27 16:03:07
48.872639,2.299574,-340.00,2009-04-27 16:03:12
48.872647,2.299502,-229.14,2009-04-27 16:03:17
48.872668,2.299487,-39.17,2009-04-27 16:03:22
48.872711,2.299471,-273.1,2009-04-27 16:03:27
48.872729,2.299378,166.59,2009-04-27 16:03:32
48.872721,2.299273,322.36,2009-04-27 16:03:37
48.872727,2.299154,-241.21,2009-04-27 16:03:42
48.872724,2.299046,66.03,2009-04-27 16:03:47
48.872783,2.298922,220.98,2009-04-27 16:03:51
48.872821,2.298805,-349.68,2009-04-27 16:03:56
48.872893,2.298786,-16.66,2009-04-27 16:04:01
48.872902,2.298647,-181.92,2009-04-27 16:04:06
48.872947,2.298519,-391.00,2009-04-27 16:04:11
48.873004,2.298413,-135.9,2009-04-27 16:04:16
48.873039,2.298356,402.75,2009-04-27 16:04:21
48.873034,2.298211,-250.34,2009-04-27 16:04:26
48.87304,2.298244,51.63,2009-04-27 16:04:31
48.87306,2.298201,-20.18,2009-04-27 16:04:36
48.8731,2.298144,450.77,2009-04-27 16:04:41
48.873088,2.298079,-237.83,2009-04-27 16:04:46
48.873107,2.298038,-211.5,2009-04-27 16:04:51
48.873129,2.297993,396.52,2009-04-27 16:04:56
48.873137,2.297919,-210.79,2009-04-27 16:05:01
48.873164,2.297857,167.46,2009-04-27 16:05:06
48.873199,2.297816,5.22,2009-04-27 16:05:11
48.873187,2.298152,424.48,2009-04-27 16:10:56
48.873162,2.29824,59.53,2009-04-27 16:11:01
48.873139,2.29832,247.41,2009-04-27 16:11:06
48.873083,2.29839,-493.65,2009-04-27 16:11:11
48.873059,2.298438,-192.63,2009-04-27 16:11:16
48.873036,2.298498,-230.4,2009-04-27 16:11:21
48.87301,2.298594,169.51,2009-04-27 16:11:26
48.872985,2.29866,-171.67,2009-04-27 16:11:31
48.872955,2.298712,438.63,2009-04-27 16:11:36
48.872922,2.298784,128.29,2009-04-27 16:11:41
48.872897,2.298857,206.66,2009-04-27 16:11:46
48.87289,2.298943,1.3,2009-04-27 16:11:51
48.872882,2.299031,-296.9,2009-04-27 16:11:56
48.872848,2.299109,0.48,2009-04-27 16:12:01
48.872822,2.299194,-565.36,2009-04-27 16:12:06
48.872793,2.299272,-15.5,2009-04-27 16:12:11
48.872772,2.299332,-101.14,2009-04-27 16:12:16
48.872787,2.299346,107.4,2009-04-27 16:12:21
48.872792,2.299356,-85.39,2009-04-27 16:12:26
48.872792,2.299356,-83.2,2009-04-27 16:12:29
48.872788,2.299351,-99.07,2009-04-27 16:12:31
48.872718,2.299316,-298.39,2009-04-27 16:12:36
48.872677,2.299262,-48.17,2009-04-27 16:12:41
48.872675,2.299225,-146.3,2009-04-27 16:12:46
48.872666,2.299241,57.87,2009-04-27 16:12:51
48.872713,2.299236,-423.44,2009-04-27 16:12:56
48.87268,2.299328,-100.44,2009-04-27 16:13:01
48.87268,2.29931,322.68,2009-04-27 16:13:06
48.872669,2.299311,-58.22,2009-04-27 16:13:11
48.872662,2.299318,-221.51,2009-04-27 16:13:16
48.872655,2.299325,208.61,2009-04-27 16:13:21
48.872655,2.299325,12.09,2009-04-27 16:13:24
48.872656,2.29932,239.8,2009-04-27 16:13:26
48.872654,2.299271,-280.2,2009-04-27 16:13:31
48.87265,2.299255,-126.82,2009-04-27 16:13:36
48.872663,2.299238,546.91,2009-04-27 16:13:41
48.872662,2.299246,382.94,2009-04-27 16:13:46
48.872662,2.299246,63.09,2009-04-27 16:13:49
48.872661,2.299248,-366.98,2009-04-27 16:13:51
48.872664,2.29926,-254.82,2009-04-27 16:13:56
48.872676,2.299307,-113.95,2009-04-27 16:14:01
48.872687,2.299331,-181.33,2009-04-27 16:14:06
48.872706,2.299333,186.57,2009-04-27 16:14:11
48.872717,2.29929,-310.92,2009-04-27 16:14:16
48.872732,2.299266,-110.79,2009-04-27 16:14:21
48.872732,2.299266,263.71,2009-04-27 16:14:24
48.872737,2.299269,-246.59,2009-04-27 16:14:26
48.872739,2.299278,-195.23,2009-04-27 16:14:31
48.872742,2.299284,106.62,2009-04-27 16:14:36
48.872745,2.299281,-299.02,2009-04-27 16:14:41
48.87274,2.299279,351.03,2009-04-27 16:14:46
48.87274,2.299279,-105.54,2009-04-27 16:14:49
48.872736,2.29928,422.92,2009-04-27 16:14:51
48.872659,2.299193,6.32,2009-04-27 16:14:55
48.872666,2.299153,-27.49,2009-04-27 16:15:00
48.872666,2.299178,-147.46,2009-04-27 16:15:05
48.872669,2.299187,-134.1,2009-04-27 16:15:10
48.872659,2.299226,-186.01,2009-04-27 16:15:15
48.872688,2.299292,-308.91,2009-04-27 16:15:20
48.872752,2.299301,133.65,2009-04-27 16:15:25
48.872787,2.299307,-199.43,2009-04-27 16:15:30
48.872817,2.2993,262.02,2009-04-27 16:15:35
48.872815,2.299263,-9.19,2009-04-27 16:15:40
48.872808,2.299251,-24.21,2009-04-27 16:15:45
48.872808,2.299251,-102.67,2009-04-27 16:15:48
48.872806,2.299252,329.54,2009-04-27 16:15:50
48.872773,2.299255,-278.84,2009-04-27 16:15:55
48.872763,2.299223,258.76,2009-04-27 16:16:00
48.872777,2.299197,239.52,2009-04-27 16:16:05
48.8728,2.299173,-225.21,2009-04-27 16:16:10
48.872818,2.299142,163.53,2009-04-27 16:16:15
48.872845,2.299072,116.42,2009-04-27 16:16:20
48.872856,2.299076,186.21,2009-04-27 16:16:25
48.87289,2.299058,-67.8,2009-04-27 16:16:30
48.872907,2.299091,334.89,2009-04-27 16:16:35
48.872873,2.299101,21.22,2009-04-27 16:16:40
48.872829,2.299094,-172.6,2009-04-27 16:16:45
48.872752,2.29916,-149.6,2009-04-27 16:16:49
48.872744,2.299275,-209.13,2009-04-27 16:16:54
48.872705,2.29941,-272.29,2009-04-27 16:16:59
48.872684,2.299473,255.12,2009-04-27 16:17:04
48.872652,2.29955,2.06,2009-04-27 16:17:09
48.872653,2.299579,120.49,2009-04-27 16:17:14
48.872655,2.299591,-18.25,2009-04-27 16:17:19
48.87263,2.299626,123.25,2009-04-27 16:17:24
48.872608,2.299695,-84.6,2009-04-27 16:17:29
48.872563,2.299764,-384.69,2009-04-27 16:17:34
48.872544,2.299875,108.96,2009-04-27 16:17:39
48.872542,2.300009,190.01,2009-04-27 16:17:44
48.872536,2.300155,-280.17,2009-04-27 16:17:49
48.872512,2.300233,-48.87,2009-04-27 16:17:54
48.87245,2.300301,74.32,2009-04-27 16:17:59
48.872428,2.300399,-176.58,2009-04-27 16:18:04
48.872391,2.300497,207.76,2009-04-27 16:18:09
48.872375,2.300607,199.33,2009-04-27 16:18:14
48.872337,2.300676,405.64,2009-04-27 16:18:19
48.872314,2.300774,-352.56,2009-04-27 16:18:24
48.872286,2.300824,-165.79,2009-04-27 16:18:29
48.872279,2.300901,-161.05,2009-04-27 16:18:34
48.872258,2.301004,251.76,2009-04-27 16:18:39
48.872226,2.301086,34.1,2009-04-27 16:18:44
48.87224,2.301171,-73.78,2009-04-27 16:18:49
48.872226,2.301327,-193.44,2009-04-27 16:18:54
48.87218,2.301389,-106.3,2009-04-27 16:18:59
48.872145,2.301452,136.4,2009-04-27 16:19:04
48.872116,2.301485,-112.01,2009-04-27 16:19:09
48.872114,2.301488,-147.44,2009-04-27 16:19:14
48.872114,2.301488,-68.34,2009-04-27 16:19:17
48.872106,2.301492,-106.92,2009-04-27 16:19:19
48.872088,2.301498,-356.31,2009-04-27 16:19:24
48.872059,2.301499,-444.14,2009-04-27 16:19:29
48.872026,2.301465,-384.36,2009-04-27 16:19:34
48.87198,2.301452,289.88,2009-04-27 16:19:39
48.871959,2.30143,-529.94,2009-04-27 16:19:44
48.871924,2.301378,-141.87,2009-04-27 16:19:49
48.871897,2.301347,198.62,2009-04-27 16:19:54
48.871885,2.301332,79.9,2009-04-27 16:19:59
48.871883,2.3013,-184.75,2009-04-27 16:20:04
48.87191,2.301301,150.12,2009-04-27 16:20:09
48.871924,2.301299,-420.18,2009-04-27 16:20:14
48.871924,2.30128,-77.29,2009-04-27 16:20:19
48.871962,2.301277,32.18,2009-04-27 16:20:24
48.872001,2.301289,-167.53,2009-04-27 16:20:29
48.872029,2.30132,-69.15,2009-04-27 16:20:34
48.872082,2.301383,158.78,2009-04-27 16:20:39
48.872118,2.301465,70.87,2009-04-27 16:20:44
48.872126,2.301479,126.41,2009-04-27 16:20:49
48.872107,2.301434,-468.47,2009-04-27 16:20:54
48.872075,2.30135,-435.73,2009-04-27 16:20:59
48.872075,2.30135,-34.02,2009-04-27 16:21:02
48.872076,2.301343,153.57,2009-04-27 16:21:04
48.87207,2.301331,480.82,2009-04-27 16:21:09
48.871995,2.301279,-20.81,2009-04-27 16:21:14
48.871932,2.30124,259.77,2009-04-27 16:21:19
48.871918,2.301199,-152.34,2009-04-27 16:21:24
48.871931,2.301197,-191.87,2009-04-27 16:21:29
48.871931,2.301272,-220.83,2009-04-27 16:21:34
48.871941,2.301303,92.31,2009-04-27 16:21:39
48.871899,2.301247,-23.61,2009-04-27 16:21:44
48.871899,2.301247,-98.87,2009-04-27 16:21:47
48.871899,2.301245,291.15,2009-04-27 16:21:49
48.871896,2.301236,-363.02,2009-04-27 16:21:54
48.871909,2.301221,51.22,2009-04-27 16:21:59
48.871921,2.301207,46.7,2009-04-27 16:22:04
48.871917,2.301191,50.1,2009-04-27 16:22:09
48.871913,2.301178,-150.43,2009-04-27 16:22:14
48.871912,2.301169,13.48,2009-04-27 16:22:19
48.871921,2.301177,253.46,2009-04-27 16:22:24
48.871933,2.301169,52.71,2009-04-27 16:22:29
48.871941,2.301167,560.91,2009-04-27 16:22:34
48.871944,2.301163,4.62,2009-04-27 16:22:39
48.871944,2.301163,489.25,2009-04-27 16:22:42
48.871941,2.30117,-39.07,2009-04-27 16:22:44
48.87194,2.301187,32.56,2009-04-27 16:22:49
48.871939,2.301202,-348.17,2009-04-27 16:22:54
48.871937,2.301228,22.7,2009-04-27 16:22:59
48.871963,2.301291,139.64,2009-04-27 16:23:04
48.872,2.301348,-158.78,2009-04-27 16:23:09
48.87204,2.301423,-387.23,2009-04-27 16:23:14
48.872094,2.301503,-30.82,2009-04-27 16:23:19
48.872125,2.301573,-31.49,2009-04-27 16:23:24
48.872159,2.301668,-210.88,2009-04-27 16:23:29
48.872199,2.301765,250.8,2009-04-27 16:23:34
48.87222,2.301908,-195.34,2009-04-27 16:23:39
48.87226,2.301912,-225.51,2009-04-27 16:23:44
48.872267,2.301864,109.38,2009-04-27 16:23:49
48.872263,2.301853,32.16,2009-04-27 16:23:54
48.872272,2.30185,-82.87,2009-04-27 16:23:59
48.872335,2.301804,19.24,2009-04-27 16:24:04
48.872371,2.301802,-408.58,2009-04-27 16:24:09
48.872371,2.301802,-251.69,2009-04-27 16:24:12
48.872367,2.301799,-73.51,2009-04-27 16:24:14
48.872358,2.301774,245.26,2009-04-27 16:24:19
48.872365,2.301771,-285.15,2009-04-27 16:24:24
48.872368,2.301771,-397.64,2009-04-27 16:24:29
48.872375,2.301769,-228.49,2009-04-27 16:24:34
48.87238,2.301766,-328.83,2009-04-27 16:24:39
48.87238,2.301766,244.61,2009-04-27 16:24:42
48.872385,2.301771,79.2,2009-04-27 16:24:44
48.872391,2.301794,-99.98,2009-04-27 16:24:49
48.872376,2.301818,552.44,2009-04-27 16:24:54
