X,Y,Date (UTC),Time (UTC),Latitude,Longitude,field_5
1624764.668392869643867,239253.041378262860235,17-Jan-2009,21:59:13,47.64555,-122.3568833,
1624765.149646733421832,239277.355581282085041,17-Jan-2009,21:59:14,47.64561667,-122.3568833,
1624765.390237577725202,239289.510859350266401,17-Jan-2009,21:59:15,47.64565,-122.3568833,
1624765.751159928739071,239307.74559992653667,17-Jan-2009,21:59:16,47.6457,-122.3568833,
1624766.112082280218601,239325.980340546928346,17-Jan-2009,21:59:17,47.64575,-122.3568833,
1624766.232413793681189,239332.059803078125697,17-Jan-2009,21:59:18,47.64576667,-122.3568833,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:19,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:20,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:21,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:22,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:23,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:24,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:25,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:26,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:27,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:28,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:29,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:30,47.6458,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:31,47.6458,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:32,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:33,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:34,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:35,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:36,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:37,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:38,47.64578333,-122.3568667,
1624770.443729389924556,239338.054648062621709,17-Jan-2009,21:59:39,47.64578333,-122.3568667,
1624770.564059592084959,239344.134110626386246,17-Jan-2009,21:59:40,47.6458,-122.3568667,
1624774.800088363001123,239350.132115766755305,17-Jan-2009,21:59:41,47.64581667,-122.35685,
1624783.006840651156381,239349.969691345380852,17-Jan-2009,21:59:42,47.64581667,-122.3568167,
1624795.449541779467836,239355.801633287454024,17-Jan-2009,21:59:43,47.64583333,-122.3567667,
1624807.892307340167463,239361.637230350403115,17-Jan-2009,21:59:44,47.64585,-122.3567167,
1624828.446143059525639,239361.230480221129255,17-Jan-2009,21:59:45,47.64585,-122.3566333,
1624857.182081993436441,239360.661847713519819,17-Jan-2009,21:59:46,47.64585,-122.3565167,
1624881.826970264781266,239360.174204434937565,17-Jan-2009,21:59:47,47.64585,-122.3564167,
1624910.58755568950437,239359.6051652150054,17-Jan-2009,21:59:48,47.64585,-122.3563,
1624931.116748721571639,239359.199013941106386,17-Jan-2009,21:59:49,47.64585,-122.3562167,
1624959.877335625467822,239358.630049461935414,17-Jan-2009,21:59:50,47.64585,-122.3561,
1624988.637923386413604,239358.061128596833441,17-Jan-2009,21:59:51,47.64585,-122.3559833,
1625009.046864302828908,239351.575597670802381,17-Jan-2009,21:59:52,47.64583333,-122.3559,
1625029.57606603926979,239351.169552965991898,17-Jan-2009,21:59:53,47.64583333,-122.3558167,
1625046.014214677968994,239350.844440749846399,17-Jan-2009,21:59:54,47.64583333,-122.35575,
1625054.220966652734205,239350.68213368661236,17-Jan-2009,21:59:55,47.64583333,-122.3557167,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,21:59:56,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,21:59:57,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,21:59:58,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,21:59:59,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,22:00:00,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,22:00:01,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,22:00:02,47.64581667,-122.3557,
1625058.216499276692048,239344.524920284660766,17-Jan-2009,22:00:03,47.64581667,-122.3557,
1625062.332199074095115,239344.443525254086126,17-Jan-2009,22:00:04,47.64581667,-122.3556833,
1625062.332199074095115,239344.443525254086126,17-Jan-2009,22:00:05,47.64581667,-122.3556833,
1625066.423253985587507,239344.362618502229452,17-Jan-2009,22:00:06,47.64581667,-122.3556667,
1625070.538953824434429,239344.281225246551912,17-Jan-2009,22:00:07,47.64581667,-122.35565,
1625078.745708638802171,239344.118928795884131,17-Jan-2009,22:00:08,47.64581667,-122.3556167,
1625087.217493821168318,239356.111430858436506,17-Jan-2009,22:00:09,47.64585,-122.3555833,
1625091.548928975593299,239368.185811869683675,17-Jan-2009,22:00:10,47.64588333,-122.3555667,
1625096.025229894090444,239386.339171245490434,17-Jan-2009,22:00:11,47.64593333,-122.35555,
1625100.501522897975519,239404.492531710944604,17-Jan-2009,22:00:12,47.64598333,-122.3555333,
1625100.982349992496893,239428.806743788416497,17-Jan-2009,22:00:13,47.64605,-122.3555333,
1625101.583329764893278,239459.196773749339627,17-Jan-2009,22:00:14,47.64613333,-122.3555333,
1625102.184381662635133,239489.590450753312325,17-Jan-2009,22:00:15,47.64621667,-122.3555333,
1625098.669699761085212,239520.061867125710705,17-Jan-2009,22:00:16,47.6463,-122.35555,
1625099.150532134342939,239544.376079361129086,17-Jan-2009,22:00:17,47.64636667,-122.35555,
1625103.867168308934197,239574.684723537939135,17-Jan-2009,22:00:18,47.64645,-122.3555333,
1625104.468148091575131,239605.074753921711817,17-Jan-2009,22:00:19,47.64653333,-122.3555333,
1625104.94897518446669,239629.388966463826364,17-Jan-2009,22:00:20,47.6466,-122.3555333,
1625109.520790451904759,239653.622281646938063,17-Jan-2009,22:00:21,47.64666667,-122.3555167,
1625109.881388809066266,239671.857029473991133,17-Jan-2009,22:00:22,47.64671667,-122.3555167,
1625110.1217636752408,239684.012312395410845,17-Jan-2009,22:00:23,47.64675,-122.3555167,
1625110.362138535128906,239696.167595326172886,17-Jan-2009,22:00:24,47.64678333,-122.3555167,
1625110.602585525251925,239708.3265252209967,17-Jan-2009,22:00:25,47.64681667,-122.3555167,
1625110.602585525251925,239708.3265252209967,17-Jan-2009,22:00:26,47.64681667,-122.3555167,
1625110.722736893221736,239714.402343225257937,17-Jan-2009,22:00:27,47.64683333,-122.3555167,
1625110.842960385372862,239720.481808188924333,17-Jan-2009,22:00:28,47.64685,-122.3555167,
1625110.842960385372862,239720.481808188924333,17-Jan-2009,22:00:29,47.64685,-122.3555167,
1625110.842960385372862,239720.481808188924333,17-Jan-2009,22:00:30,47.64685,-122.3555167,
1625110.842960385372862,239720.481808188924333,17-Jan-2009,22:00:31,47.64685,-122.3555167,
1625110.963183877523988,239726.561273143306607,17-Jan-2009,22:00:32,47.64686667,-122.3555167,
1625115.078800724353641,239726.479889610374812,17-Jan-2009,22:00:33,47.64686667,-122.3555,
1625127.521153072593734,239732.312049785425188,17-Jan-2009,22:00:34,47.64688333,-122.35545,
1625139.843355523655191,239732.068399927171413,17-Jan-2009,22:00:35,47.64688333,-122.3554,
1625160.372145159868523,239731.662497041921597,17-Jan-2009,22:00:36,47.64688333,-122.3553167,
1625185.016551064094529,239731.17524801613763,17-Jan-2009,22:00:37,47.64688333,-122.3552167,
1625217.89218952297233,239730.52530766883865,17-Jan-2009,22:00:38,47.64688333,-122.3550833,
1625246.627568595809862,239729.957265550823649,17-Jan-2009,22:00:39,47.64688333,-122.3549667,
1625279.503209172748029,239729.307431997964159,17-Jan-2009,22:00:40,47.64688333,-122.3548333,
1625316.469822858460248,239728.576802664902061,17-Jan-2009,22:00:41,47.64688333,-122.3546833,
1625349.32082141796127,239727.927577197697246,17-Jan-2009,22:00:42,47.64688333,-122.35455,
1625378.0808488400653,239727.359247223910643,17-Jan-2009,22:00:43,47.64688333,-122.3544333,
1625406.816232705488801,239726.79144780948991,17-Jan-2009,22:00:44,47.64688333,-122.3543167,
1625435.576261844718829,239726.223205019719899,17-Jan-2009,22:00:45,47.64688333,-122.3542,
1625464.336291852407157,239725.655005846405402,17-Jan-2009,22:00:46,47.64688333,-122.3540833,
1625497.187295474344864,239725.006036487873644,17-Jan-2009,22:00:47,47.64688333,-122.35395,
1625530.038300221087411,239724.357124039262999,17-Jan-2009,22:00:48,47.64688333,-122.3538167,
1625567.004923558793962,239723.626983019785257,17-Jan-2009,22:00:49,47.64688333,-122.3536667,
1625603.971548326546326,239722.896914053068031,17-Jan-2009,22:00:50,47.64688333,-122.3535167,
1625640.938174505485222,239722.166917136812117,17-Jan-2009,22:00:51,47.64688333,-122.3533667,
1625677.904802119825035,239721.436992268747417,17-Jan-2009,22:00:52,47.64688333,-122.3532167,
1625718.987049269955605,239720.625886964786332,17-Jan-2009,22:00:53,47.64688333,-122.35305,
1625760.069298177491874,239719.814870647707721,17-Jan-2009,22:00:54,47.64688333,-122.3528833,
1625797.035930378129706,239719.085177984525217,17-Jan-2009,22:00:55,47.64688333,-122.3527333,
1625834.002563995309174,239718.355557362490799,17-Jan-2009,22:00:56,47.64688333,-122.3525833,
1625875.060173397418112,239717.545276513963472,17-Jan-2009,22:00:57,47.64688333,-122.3524167,
1625912.026810023467988,239716.815807973121991,17-Jan-2009,22:00:58,47.64688333,-122.3522667,
1625944.902473388006911,239716.167127815424465,17-Jan-2009,22:00:59,47.64688333,-122.3521333,
1625973.637874223059043,239715.600187184434617,17-Jan-2009,22:01:00,47.64688333,-122.3520167,
1626002.278054676717147,239708.956980090675643,17-Jan-2009,22:01:01,47.64686667,-122.3519,
1626018.715893033426255,239708.632711103971815,17-Jan-2009,22:01:02,47.64686667,-122.3518333,
1626031.038110872963443,239708.389640249108197,17-Jan-2009,22:01:03,47.64686667,-122.3517833,
1626039.244708043755963,239708.227759501693072,17-Jan-2009,22:01:04,47.64686667,-122.35175,
1626043.360328876879066,239708.146577397797955,17-Jan-2009,22:01:05,47.64686667,-122.3517333,
1626051.566926146391779,239707.984701979905367,17-Jan-2009,22:01:06,47.64686667,-122.3517,
1626055.682547032600269,239707.903522556996904,17-Jan-2009,22:01:07,47.64686667,-122.3516833,
1626059.773523492505774,239707.8228301165218,17-Jan-2009,22:01:08,47.64686667,-122.3516667,
1626063.88914441363886,239707.741652468597749,17-Jan-2009,22:01:09,47.64686667,-122.35165,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:10,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:11,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:12,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:13,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:14,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:15,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:16,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:17,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:18,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:19,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:20,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:21,47.64686667,-122.3516333,
1626068.004765346180648,239707.660475717450026,17-Jan-2009,22:01:22,47.64686667,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:23,47.64688333,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:24,47.64688333,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:25,47.64688333,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:26,47.64688333,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:27,47.64688333,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:28,47.64688333,-122.3516333,
1626068.124609940685332,239713.736299968848471,17-Jan-2009,22:01:29,47.64688333,-122.3516333,
1626072.215585154714063,239713.655610218673246,17-Jan-2009,22:01:30,47.64688333,-122.3516167,
1626076.331204797606915,239713.574435265734792,17-Jan-2009,22:01:31,47.64688333,-122.3516,
1626076.331204797606915,239713.574435265734792,17-Jan-2009,22:01:32,47.64688333,-122.3516,
1626080.446824464481324,239713.493261214171071,17-Jan-2009,22:01:33,47.64688333,-122.3515833,
1626088.653419433394447,239713.331401847448433,17-Jan-2009,22:01:34,47.64688333,-122.35155,
1626104.971421247115359,239706.931383231567452,17-Jan-2009,22:01:35,47.64686667,-122.3514833,
1626121.264717509504408,239700.528217716142535,17-Jan-2009,22:01:36,47.64685,-122.3514167,
1626141.57847203197889,239687.967594703513896,17-Jan-2009,22:01:37,47.64681667,-122.3513333,
1626161.86753696273081,239675.403832455718657,17-Jan-2009,22:01:38,47.64678333,-122.35125,
1626186.1524529280141,239656.683115811727475,17-Jan-2009,22:01:39,47.64673333,-122.35115,
1626210.557287381961942,239644.041902367200237,17-Jan-2009,22:01:40,47.6467,-122.35105,
1626238.957930379780009,239625.240108387893997,17-Jan-2009,22:01:41,47.64665,-122.3509333,
1626263.242986660683528,239606.519490432518069,17-Jan-2009,22:01:42,47.6466,-122.3508333,
1626287.528090986190364,239587.798903571383562,17-Jan-2009,22:01:43,47.64655,-122.3507333,
1626311.813243368640542,239569.078347804374062,17-Jan-2009,22:01:44,47.6465,-122.3506333,
1626336.218273378210142,239556.437296012794832,17-Jan-2009,22:01:45,47.64646667,-122.3505333,
1626352.391950733726844,239543.954856108583044,17-Jan-2009,22:01:46,47.64643333,-122.3504667,
1626368.590365968411788,239531.475591252237791,17-Jan-2009,22:01:47,47.6464,-122.3504,
1626380.792883885558695,239525.153274475189392,17-Jan-2009,22:01:48,47.64638333,-122.35035,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:49,47.64636667,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:50,47.64636667,-122.3503,
1626392.875670597190037,239512.755139261746081,17-Jan-2009,22:01:51,47.64635,-122.3503,
1626392.875670597190037,239512.755139261746081,17-Jan-2009,22:01:52,47.64635,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:53,47.64636667,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:54,47.64636667,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:55,47.64636667,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:56,47.64636667,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:57,47.64636667,-122.3503,
1626392.995481737190858,239518.834612503094831,17-Jan-2009,22:01:58,47.64636667,-122.3503,
1626392.875670597190037,239512.755139261746081,17-Jan-2009,22:01:59,47.64635,-122.3503,
1626396.991333879064769,239512.674033871066058,17-Jan-2009,22:02:00,47.64635,-122.3502833,
1626405.078208595514297,239506.432838106149575,17-Jan-2009,22:02:01,47.64633333,-122.35025,
1626417.280826516682282,239500.114191753178602,17-Jan-2009,22:02:02,47.64631667,-122.3502,
1626429.363581349374726,239487.712432833592175,17-Jan-2009,22:02:03,47.64628333,-122.35015,
1626445.681889428058639,239481.312707272765692,17-Jan-2009,22:02:04,47.64626667,-122.3500833,
1626457.76467491989024,239468.910966439580079,17-Jan-2009,22:02:05,47.64623333,-122.3500333,
1626478.054254475282505,239456.351189318811521,17-Jan-2009,22:02:06,47.6462,-122.34995,
1626494.252827345859259,239443.872031774983043,17-Jan-2009,22:02:07,47.64616667,-122.3498833,
1626514.781929113902152,239443.467594720248599,17-Jan-2009,22:02:08,47.64616667,-122.3498,
1626535.430724494392052,239449.139007063640747,17-Jan-2009,22:02:09,47.64618333,-122.3497167,
1626548.112322429195046,239467.131047538336134,17-Jan-2009,22:02:10,47.64623333,-122.3496667,
1626556.82263073627837,239491.283155210665427,17-Jan-2009,22:02:11,47.6463,-122.3496333,
1626557.421279259258881,239521.673232828092296,17-Jan-2009,22:02:12,47.64638333,-122.3496333,
1626558.019999622134492,239552.066957488597836,17-Jan-2009,22:02:13,47.64646667,-122.3496333,
1626554.622759788064286,239588.617579904821469,17-Jan-2009,22:02:14,47.64656667,-122.34965,
1626551.105774718569592,239619.088728705653921,17-Jan-2009,22:02:15,47.64665,-122.3496667,
1626551.824197528650984,239655.558280756289605,17-Jan-2009,22:02:16,47.64675,-122.3496667,
1626548.451640459476039,239692.108419087191578,17-Jan-2009,22:02:17,47.64685,-122.3496833,
1626549.170071138301864,239728.577971228398383,17-Jan-2009,22:02:18,47.64695,-122.3496833,
1626549.888501818291843,239765.047523502027616,17-Jan-2009,22:02:19,47.64705,-122.3496833,
1626550.606932499678805,239801.517075901123462,17-Jan-2009,22:02:20,47.64715,-122.3496833,
1626547.209770547458902,239838.06770028048777,17-Jan-2009,22:02:21,47.64725,-122.3497,
1626547.928209151141346,239874.537252772512147,17-Jan-2009,22:02:22,47.64735,-122.3497,
1626548.646647749701515,239911.006805392331444,17-Jan-2009,22:02:23,47.64745,-122.3497,
1626549.365086356177926,239947.476358144544065,17-Jan-2009,22:02:24,47.64755,-122.3497,
1626550.083524963352829,239983.945911012910074,17-Jan-2009,22:02:25,47.64765,-122.3497,
1626550.801963572157547,240020.415464018384228,17-Jan-2009,22:02:26,47.64775,-122.3497,
1626551.400638460647315,240050.805542627815157,17-Jan-2009,22:02:27,47.64783333,-122.3497,
1626548.12330360384658,240093.435642030468443,17-Jan-2009,22:02:28,47.64795,-122.3497167,
1626548.841750129824504,240129.905195254308637,17-Jan-2009,22:02:29,47.64805,-122.3497167,
1626549.560196663253009,240166.37474860358634,17-Jan-2009,22:02:30,47.64815,-122.3497167,
1626550.398408233188093,240208.923776662501041,17-Jan-2009,22:02:31,47.64826667,-122.3497167,
1626551.236547955311835,240251.469157945597544,17-Jan-2009,22:02:32,47.64838333,-122.3497167,
1626551.954994493164122,240287.938711724651512,17-Jan-2009,22:02:33,47.64848333,-122.3497167,
1626552.793206067522988,240330.487740283075254,17-Jan-2009,22:02:34,47.6486,-122.3497167,
1626553.511652608169243,240366.957294343301328,17-Jan-2009,22:02:35,47.6487,-122.3497167,
1626554.230099143693224,240403.426848531264113,17-Jan-2009,22:02:36,47.6488,-122.3497167,
1626554.82878064410761,240433.816928132757312,17-Jan-2009,22:02:37,47.64888333,-122.3497167,
1626555.427533994894475,240464.21065478422679,17-Jan-2009,22:02:38,47.64896667,-122.3497167,
1626555.906450460897759,240488.521259822446154,17-Jan-2009,22:02:39,47.64903333,-122.3497167,
1626556.385438770521432,240512.835511868877802,17-Jan-2009,22:02:40,47.6491,-122.3497167,
1626556.864427080377936,240537.149763977969997,17-Jan-2009,22:02:41,47.64916667,-122.3497167,
1626557.343343548011035,240561.460369188105687,17-Jan-2009,22:02:42,47.64923333,-122.3497167,
1626561.817998426267877,240579.61407712570508,17-Jan-2009,22:02:43,47.64928333,-122.3497,
1626562.17721773753874,240597.848854657640914,17-Jan-2009,22:02:44,47.64933333,-122.3497,
1626562.296981461811811,240603.92832949970034,17-Jan-2009,22:02:45,47.64935,-122.3497,
1626562.416745179565623,240610.007804339431459,17-Jan-2009,22:02:46,47.64936667,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:47,47.64938333,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:48,47.64938333,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:49,47.64938333,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:50,47.64938333,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:51,47.64938333,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:52,47.64938333,-122.3497,
1626562.536437055328861,240616.083632226742338,17-Jan-2009,22:02:53,47.64938333,-122.3497,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:02:54,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:02:55,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:02:56,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:02:57,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:02:58,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:02:59,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:00,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:01,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:02,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:03,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:04,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:05,47.64938333,-122.3497167,
1626558.421013365034014,240616.164701551519101,17-Jan-2009,22:03:06,47.64938333,-122.3497167,
1626558.540778408525512,240622.244176375010284,17-Jan-2009,22:03:07,47.6494,-122.3497167,
1626558.660543445730582,240628.323651196173159,17-Jan-2009,22:03:08,47.64941667,-122.3497167,
1626558.900001677684486,240640.478953902318608,17-Jan-2009,22:03:09,47.64945,-122.3497167,
1626559.259224953129888,240658.71373146676342,17-Jan-2009,22:03:10,47.6495,-122.3497167,
1626559.61844822880812,240676.948509056732291,17-Jan-2009,22:03:11,47.64955,-122.3497167,
1626560.097436542622745,240701.262761556194164,17-Jan-2009,22:03:12,47.64961667,-122.3497167,
1626560.696118052117527,240731.652842038165545,17-Jan-2009,22:03:13,47.6497,-122.3497167,
1626561.175106373615563,240755.967094663035823,17-Jan-2009,22:03:14,47.64976667,-122.3497167,
1626561.654022839851677,240780.277700391219696,17-Jan-2009,22:03:15,47.64983333,-122.3497167,
1626558.162037764443085,240810.752011975564528,17-Jan-2009,22:03:16,47.64991667,-122.3497333,
1626558.760725838365033,240841.142092655063607,17-Jan-2009,22:03:17,47.65,-122.3497333,
1626555.244045691564679,240871.613243395782774,17-Jan-2009,22:03:18,47.65008333,-122.34975,
1626551.727450610371307,240902.088041813811287,17-Jan-2009,22:03:19,47.65016667,-122.3497667,
1626548.235439738025889,240932.558708529628348,17-Jan-2009,22:03:20,47.65025,-122.3497833,
1626548.834147572051734,240962.948789164947812,17-Jan-2009,22:03:21,47.65033333,-122.3497833,
1626545.317585482494906,240993.423588960664347,17-Jan-2009,22:03:22,47.65041667,-122.3498,
1626541.800964748486876,241023.894742519507417,17-Jan-2009,22:03:23,47.6505,-122.3498167,
1626538.308999934932217,241054.365411323931767,17-Jan-2009,22:03:24,47.65058333,-122.3498333,
1626538.907799377571791,241084.759138879133388,17-Jan-2009,22:03:25,47.65066667,-122.3498333,
1626539.626301229931414,241121.228694500518031,17-Jan-2009,22:03:26,47.65076667,-122.3498333,
1626536.109721413580701,241151.699849390599411,17-Jan-2009,22:03:27,47.65085,-122.34985,
1626536.708455611951649,241182.089930153684691,17-Jan-2009,22:03:28,47.65093333,-122.34985,
1626533.19196746731177,241212.564732669910882,17-Jan-2009,22:03:29,47.65101667,-122.3498667,
1626533.790708261774853,241242.954813474818366,17-Jan-2009,22:03:30,47.6511,-122.3498667,
1626530.298810486681759,241273.425484235398471,17-Jan-2009,22:03:31,47.65118333,-122.3498833,
1626526.542796267196536,241291.741338275547605,17-Jan-2009,22:03:32,47.65123333,-122.3499,
1626531.017336052143946,241309.895040051953401,17-Jan-2009,22:03:33,47.65128333,-122.3498833,
1626531.256892475066707,241322.053989991632989,17-Jan-2009,22:03:34,47.65131667,-122.3498833,
1626539.582494717091322,241327.968154184316518,17-Jan-2009,22:03:35,47.65133333,-122.34985,
1626547.908163619227707,241333.885968988499371,17-Jan-2009,22:03:36,47.65135,-122.3498167,
1626556.258469647029415,241339.803302007407183,17-Jan-2009,22:03:37,47.65136667,-122.3497833,
1626572.550486330874264,241333.400524183962261,17-Jan-2009,22:03:38,47.65135,-122.3497167,
1626584.871647916967049,241333.157813792815432,17-Jan-2009,22:03:39,47.65135,-122.3496667,
1626601.308077725348994,241332.834050588106038,17-Jan-2009,22:03:40,47.65135,-122.3496,
1626617.624757261015475,241326.43082608806435,17-Jan-2009,22:03:41,47.65133333,-122.3495333,
1626638.032147970283404,241319.950695085135521,17-Jan-2009,22:03:42,47.65131667,-122.34945,
1626662.554752740776166,241313.385891551501118,17-Jan-2009,22:03:43,47.6513,-122.34935,
1626682.962100238539279,241306.902161926380359,17-Jan-2009,22:03:44,47.65128333,-122.3492667,
1626707.484808280598372,241300.341063444560859,17-Jan-2009,22:03:45,47.65126667,-122.3491667,
1626727.916826766915619,241293.856896925979527,17-Jan-2009,22:03:46,47.65125,-122.3490833,
1626752.439494443358853,241287.292209600505885,17-Jan-2009,22:03:47,47.65123333,-122.3489833,
1626768.851321643684059,241286.969076777430018,17-Jan-2009,22:03:48,47.65123333,-122.3489167,
1626781.052887360565364,241280.650664274231531,17-Jan-2009,22:03:49,47.65121667,-122.3488667,
1626793.374083243776113,241280.40808932762593,17-Jan-2009,22:03:50,47.65121667,-122.3488167,
1626801.4849509219639,241274.166577008145396,17-Jan-2009,22:03:51,47.6512,-122.3487833,
1626813.80615100543946,241273.924015329568647,17-Jan-2009,22:03:52,47.6512,-122.3487333,
1626821.892385687911883,241267.68299684827798,17-Jan-2009,22:03:53,47.65118333,-122.3487,
1626838.209264659322798,241261.283609048521612,17-Jan-2009,22:03:54,47.65116667,-122.3486333,
1626850.410797674208879,241254.961594205960864,17-Jan-2009,22:03:55,47.65115,-122.3485833,
1626862.732010260224342,241254.719064306904329,17-Jan-2009,22:03:56,47.65115,-122.3485333,
1626866.822652865899727,241254.638546146132285,17-Jan-2009,22:03:57,47.65115,-122.3485167,
1626870.937937922775745,241254.55754383499152,17-Jan-2009,22:03:58,47.65115,-122.3485,
1626875.053222997346893,241254.476542413671268,17-Jan-2009,22:03:59,47.65115,-122.3484833,
1626879.02419942128472,241248.31654971052194,17-Jan-2009,22:04:00,47.65113333,-122.3484667,
1626891.345416324678808,241248.074038399616256,17-Jan-2009,22:04:01,47.65113333,-122.3484167,
1626903.666633379412815,241247.831535094621358,17-Jan-2009,22:04:02,47.65113333,-122.3483667,
1626919.983555901329964,241241.432217635418056,17-Jan-2009,22:04:03,47.65111667,-122.3483,
1626940.391064321622252,241234.948764963017311,17-Jan-2009,22:04:04,47.6511,-122.3482167,
1626965.033515662653372,241234.463830078166211,17-Jan-2009,22:04:05,47.6511,-122.3481167,
1626989.436778061557561,241221.823618342430564,17-Jan-2009,22:04:06,47.65106667,-122.3480167,
